Quality	#1 ID	#2 ID	#1 Sentence Length	#2 Sentence Length	#1 Tree Size	#2 Tree Size	#1 Tree Depth	#2 Tree Depth	APTED
1	1941671	1941684	20	20	58	61	13	17	31.0
1	261723	261954	32	32	88	91	11	17	63.0
1	3065846	3065703	23	29	65	83	12	17	32.0
1	597385	596832	32	28	91	80	12	11	26.0
0	1478072	1477994	11	12	30	34	5	9	29.0
1	1245664	1245881	24	27	65	74	11	12	64.0
0	1431345	1431763	14	15	40	42	10	8	27.0
1	1051647	1051745	24	18	71	53	13	13	37.0
1	2691044	2691264	22	28	62	82	13	17	27.0
1	2343280	2343315	19	14	54	40	11	10	29.0
1	3001417	3001446	22	17	58	46	6	7	24.0
1	1091308	1091292	29	31	84	90	17	18	10.0
1	114363	114587	15	13	45	37	10	8	18.0
1	356757	356716	29	22	81	61	12	13	31.0
1	2697641	2697724	30	21	89	61	19	15	56.0
0	2797312	2797224	25	33	70	89	11	8	55.0
1	98413	98644	23	18	65	52	12	10	27.0
1	1632002	1631786	18	24	48	66	8	9	24.0
1	222989	223008	17	18	46	51	7	9	24.0
1	2862391	2862245	13	15	36	45	9	11	39.0
1	2464233	2464268	20	16	58	44	9	7	19.0
1	201901	201831	14	21	40	59	8	12	44.0
1	3214661	3214345	23	21	66	61	13	9	20.0
1	3434600	3434628	31	36	83	99	13	15	88.0
0	698947	698931	21	21	53	56	6	7	29.0
1	2924601	2924957	28	33	80	95	11	12	22.0
1	299230	299131	25	24	70	66	9	9	15.0
1	1771134	1771094	23	15	60	39	10	7	40.0
1	2265273	2265154	22	20	62	55	9	9	23.0
1	3167210	3167144	29	32	84	90	10	10	32.0
1	1530576	1530531	18	18	47	48	6	8	21.0
1	2690103	2690016	18	18	49	48	9	9	12.0
0	2776997	2776959	20	20	58	56	10	11	39.0
1	2833095	2833505	30	34	84	96	14	11	58.0
0	196097	195724	26	26	72	72	9	12	49.0
1	2874983	2874972	21	25	55	66	7	8	14.0
0	1589051	1588829	19	18	55	51	11	10	29.0
1	1831453	1831491	20	17	56	47	9	7	22.0
1	2359415	2359452	27	20	75	60	9	14	46.0
0	1757141	1756840	16	13	45	37	10	7	38.0
0	1567124	1567171	23	17	62	48	8	10	26.0
1	713224	713249	31	29	92	84	13	15	47.0
1	430913	430721	24	18	67	49	10	8	21.0
1	1499006	1499172	31	24	86	67	13	13	38.0
0	1640087	1639841	20	19	56	56	9	8	36.0
1	2380695	2380822	29	30	79	82	8	9	31.0
1	813531	813243	26	19	69	53	9	10	26.0
1	3050741	3050597	17	21	46	55	7	7	32.0
1	2049268	2049336	23	23	66	66	11	11	6.0
1	2303745	2303559	16	21	48	61	9	10	34.0
0	2332152	2332298	21	24	57	66	8	8	35.0
0	200007	199991	25	22	68	57	10	6	38.0
1	735679	735698	23	25	63	68	11	11	26.0
1	1143990	1144182	19	19	54	57	11	13	18.0
0	1480772	1481197	14	21	44	57	9	8	33.0
1	2291870	2292062	27	27	77	77	9	9	26.0
1	2577517	2577531	28	28	75	78	14	14	27.0
0	3444261	3444335	17	18	46	52	7	10	34.0
1	3267026	3266930	27	32	77	93	9	12	31.0
1	2288200	2288297	21	23	57	60	7	7	18.0
0	1910368	1910629	24	19	70	58	15	15	44.0
1	684554	684840	27	29	77	81	14	15	33.0
1	119089	119131	18	20	50	55	11	11	8.0
1	3153729	3153788	23	29	67	89	13	14	36.0
1	126723	126748	21	16	59	47	10	10	34.0
0	919945	919979	19	17	51	47	7	7	41.0
0	1253232	1252575	21	30	63	90	10	11	34.0
0	1140118	1140237	14	13	38	36	8	6	36.0
1	1819331	1819007	20	23	57	65	11	9	51.0
1	1587317	1587467	18	24	52	68	10	12	22.0
1	921225	921296	25	30	74	82	17	11	51.0
1	3022894	3023029	18	25	52	69	10	12	40.0
1	129774	130001	27	27	76	75	12	12	49.0
1	2163103	2162889	24	20	69	59	14	14	35.0
1	2193036	2193004	21	15	64	46	17	11	43.0
1	2298330	2298202	16	14	49	41	10	12	27.0
0	1598729	1598699	23	27	76	86	21	21	23.0
0	100857	100809	11	15	34	48	10	12	28.0
0	3270421	3270325	26	28	71	75	10	9	46.0
1	701798	701818	29	26	82	76	12	14	15.0
1	83225	83171	15	18	43	51	8	8	36.0
0	2843412	2843603	22	15	65	45	11	10	30.0
1	2949057	2949004	24	20	71	60	20	15	27.0
0	2654042	2653952	31	16	84	46	11	9	49.0
1	666485	666401	21	18	57	50	10	10	19.0
0	389849	389790	21	29	63	83	13	13	25.0
1	1814019	1813836	25	22	69	62	11	12	22.0
1	2704921	2704886	30	31	83	84	9	9	30.0
1	3279619	3279661	30	27	88	80	15	14	23.0
0	1715931	1715779	28	22	81	62	11	13	32.0
0	543292	543234	24	32	70	94	11	16	36.0
1	360875	360943	22	17	63	49	11	12	42.0
1	2190772	2190744	24	18	65	51	10	9	32.0
0	3334590	3334546	33	29	91	79	13	14	52.0
0	2688978	2688946	20	28	57	78	8	7	42.0
1	1869077	1868927	18	23	53	68	13	14	28.0
0	3006632	3006484	19	22	53	64	10	12	46.0
1	729170	729288	32	24	91	74	15	18	39.0
1	2460900	2460879	31	29	86	80	14	12	16.0
1	753324	753250	15	11	43	33	6	7	25.0
1	98427	98654	21	27	63	77	14	12	26.0
1	3294368	3294400	27	31	77	88	16	15	24.0
0	2564884	2565012	13	14	39	42	8	9	22.0
1	374633	374276	27	28	79	83	10	13	29.0
1	2565183	2565368	31	26	88	73	15	14	46.0
0	2808363	2808393	21	27	59	73	12	11	33.0
1	3264637	3264648	18	18	51	51	9	9	16.0
0	1233840	1234052	22	18	60	53	11	13	37.0
1	3237014	3237103	26	29	75	84	15	15	23.0
1	3437707	3437406	28	32	76	87	11	11	59.0
1	2760853	2760820	30	23	81	61	10	9	22.0
1	882187	882090	25	22	70	63	11	11	15.0
1	1513826	1513799	20	23	52	65	9	13	27.0
1	1375466	1376092	15	19	42	57	9	13	29.0
1	2713566	2713602	16	14	45	38	9	7	13.0
0	2565365	2565470	25	31	67	82	9	9	44.0
1	1805942	1806008	25	25	67	67	8	9	26.0
0	637337	637102	21	27	59	76	13	11	42.0
0	2304663	2304743	23	16	64	44	11	7	30.0
1	3023907	3023990	16	20	46	55	8	8	21.0
1	1363236	1362851	32	31	91	88	14	13	32.0
1	2281720	2281824	24	26	68	76	11	12	54.0
0	2398653	2398717	18	18	49	50	9	10	33.0
1	844668	844525	12	13	33	39	6	10	18.0
1	2965162	2965125	20	19	54	55	9	13	24.0
0	3315915	3315684	31	22	87	62	16	12	33.0
1	345799	345827	29	24	80	64	12	8	22.0
0	3020766	3020743	20	18	60	56	9	12	40.0
0	3416795	3416666	16	20	48	61	13	16	36.0
1	1551941	1551886	30	34	82	93	13	10	28.0
1	162632	162653	28	30	78	86	12	11	33.0
1	2359498	2359373	10	10	25	28	5	5	23.0
0	176016	175686	17	16	49	42	8	6	23.0
0	1260657	1260284	24	20	63	57	9	11	39.0
1	1970412	1970729	26	26	76	80	15	18	39.0
0	452901	452846	23	20	59	50	7	6	27.0
0	488383	488290	23	28	66	77	12	11	33.0
1	2193364	2193349	27	23	76	65	13	13	16.0
1	2383571	2383561	14	21	37	53	6	7	25.0
1	2059075	2059189	25	27	74	79	18	17	19.0
1	71430	71501	25	20	68	53	10	7	37.0
1	2479142	2479120	27	29	73	80	9	10	28.0
1	2062463	2062539	22	18	62	50	8	8	42.0
0	2740505	2740326	22	30	64	87	11	17	34.0
1	1128884	1128865	17	14	50	37	10	7	43.0
0	1262752	1262792	16	13	46	37	10	9	28.0
0	3313770	3313492	21	16	62	48	12	11	35.0
0	381114	381167	24	27	67	78	13	11	42.0
0	1313226	1312848	25	18	68	49	9	6	38.0
1	1365816	1365635	21	24	63	69	14	14	29.0
1	313831	313291	12	17	33	46	7	9	18.0
0	131787	132098	19	23	60	72	14	17	52.0
1	2170932	2170835	25	26	66	71	7	8	14.0
1	608034	607825	21	20	55	53	6	7	30.0
1	2581167	2581252	19	18	53	49	11	10	47.0
0	2186975	2186979	20	18	54	51	10	8	43.0
0	1054682	1054537	33	26	87	70	11	8	33.0
1	1812255	1812313	23	25	64	70	13	12	36.0
1	3264732	3264648	26	18	75	51	9	9	43.0
1	1801777	1801802	30	32	85	90	13	15	59.0
1	2461524	2461528	40	33	104	89	9	12	49.0
0	1217672	1217567	33	25	97	75	16	16	33.0
0	2229419	2229908	23	28	67	82	16	17	24.0
0	127586	127652	17	14	49	40	13	10	19.0
1	821296	821384	33	35	90	97	17	18	14.0
1	3017248	3017177	29	26	82	73	16	15	20.0
1	1721433	1721267	26	26	70	72	8	8	16.0
0	146112	146127	22	22	58	56	7	6	31.0
0	1741899	1741943	20	27	56	80	11	12	35.0
1	2798317	2798487	19	24	54	66	12	13	14.0
1	1972375	1972241	21	24	56	62	8	9	27.0
0	599474	599497	18	25	51	67	7	8	37.0
1	2922492	2922548	11	14	30	39	7	6	32.0
1	1096217	1096374	30	31	90	92	19	19	16.0
1	1754723	1754661	30	22	83	60	12	9	32.0
1	347271	347376	31	28	93	81	12	8	26.0
1	3147467	3147525	21	27	58	73	11	13	18.0
1	1116151	1116373	17	16	47	44	8	7	18.0
1	276403	276121	25	24	75	72	17	14	35.0
0	2365740	2365690	26	22	71	59	11	10	29.0
0	2414757	2414471	26	18	72	48	10	7	32.0
1	173875	173602	21	32	64	94	15	20	32.0
0	2005797	2005527	30	24	86	70	16	13	17.0
1	389117	389052	27	26	74	72	12	12	25.0
1	1801	886	15	16	41	43	7	8	19.0
1	786528	786557	10	14	27	40	5	7	26.0
1	720580	720648	24	25	74	74	13	10	43.0
1	2688423	2688373	18	20	53	56	11	10	9.0
1	2661769	2661835	30	32	87	92	17	15	33.0
1	872784	872834	13	9	35	24	6	6	20.0
1	2033467	2033490	28	28	78	78	12	12	7.0
1	61572	61769	18	20	53	59	13	11	37.0
0	2977500	2977547	29	23	79	63	10	9	35.0
1	1450152	1450239	16	15	44	41	10	9	19.0
1	1767158	1767363	22	28	60	76	9	9	35.0
1	957369	957420	14	18	41	54	9	11	32.0
0	969513	969672	20	21	50	55	6	7	24.0
1	3107137	3107119	11	14	30	41	6	9	31.0
0	633745	633767	24	24	64	62	8	7	46.0
1	59595	59553	17	25	51	67	13	10	55.0
1	953483	953746	26	28	74	77	10	11	21.0
0	2198624	2198903	24	31	65	86	10	13	33.0
1	774533	774306	22	18	62	52	14	13	20.0
1	1057546	1057424	21	16	60	47	12	11	19.0
1	453219	453181	27	26	73	68	8	8	41.0
0	2147554	2147520	31	19	88	54	15	9	35.0
0	2054430	2054818	20	21	53	58	10	11	27.0
1	863474	863505	16	23	45	63	8	11	35.0
1	2962749	2962720	29	24	87	70	19	16	38.0
1	1619244	1619274	30	22	81	61	9	8	25.0
0	1281485	1281634	18	16	53	44	13	11	24.0
1	1396360	1396347	30	34	83	95	15	16	33.0
1	720493	720648	27	25	79	74	11	10	37.0
1	2228681	2228695	26	27	74	76	12	12	5.0
1	487240	487102	23	21	69	62	11	13	42.0
1	1469341	1469352	9	12	24	33	6	8	25.0
1	3052786	3052810	23	19	65	52	9	8	22.0
0	1607481	1607344	14	19	42	55	11	10	31.0
0	3061836	3062031	22	22	58	57	8	8	34.0
1	3021663	3021933	30	37	83	96	12	9	30.0
1	3058389	3058484	21	22	60	65	13	16	9.0
1	1279583	1279615	23	24	62	68	9	10	30.0
1	485999	486011	17	16	47	44	11	8	27.0
1	1571093	1571028	18	23	51	66	9	10	33.0
1	2980386	2980142	21	19	57	52	12	10	22.0
1	2063589	2063578	22	23	63	66	12	13	23.0
1	487738	487702	27	27	79	79	14	14	26.0
0	1850317	1850031	16	16	48	48	14	14	9.0
0	1050636	1050722	21	16	60	47	10	11	39.0
0	613592	613574	17	17	51	46	13	7	52.0
1	62256	62268	21	22	58	60	8	9	35.0
1	378653	378621	26	21	73	60	12	11	31.0
1	1037500	1037399	26	24	79	73	15	14	18.0
1	552386	552172	17	28	49	77	8	10	29.0
1	2936214	2936069	26	21	72	61	13	13	26.0
1	1633651	1633682	34	27	100	79	13	11	47.0
1	3285516	3285301	21	29	59	81	13	14	38.0
1	1628068	1628145	26	24	78	75	16	16	25.0
1	2436811	2436865	18	15	50	44	9	11	37.0
1	749248	749566	26	23	72	63	15	12	26.0
1	1620264	1620507	26	20	71	57	12	11	37.0
0	1848001	1848224	30	20	84	59	15	9	53.0
1	747160	747144	30	32	84	90	13	14	51.0
1	2539933	2539850	9	9	27	26	7	6	16.0
0	453575	453448	25	24	73	69	14	12	23.0
